,i,t0,t1,entity_i,entity_root,mention_text,mention_root,mention_pos,mention_tag,categ,entity_pos,entity_tag,entity_text
0,5,0,59,,UNKNOWN,a,a,DET,DT,unknown,,,
1,16,0,59,,UNKNOWN,the,the,DET,DT,unknown,,,
2,22,0,59,,UNKNOWN,the,the,DET,DT,unknown,,,
3,35,0,59,,UNKNOWN,a,a,DET,DT,unknown,,,
4,38,0,59,,UNKNOWN,some,some,DET,DT,unknown,,,
5,41,0,59,,ENVIRONMENT,this,this,DET,DT,environment,,,
6,44,0,59,,UNKNOWN,which,which,DET,WDT,unknown,,,
7,60,59,104,,UNKNOWN,they,they,PRON,PRP,unknown,,,
8,61,59,104,,UNKNOWN,who,who,PRON,WP,unknown,,,
9,64,59,104,,ENVIRONMENT,this,this,DET,DT,environment,,,
10,76,59,104,,UNKNOWN,the,the,DET,DT,unknown,,,
11,88,59,104,,UNKNOWN,a,a,DET,DT,unknown,,,
12,90,59,104,,UNKNOWN,which,which,DET,WDT,unknown,,,
13,100,59,104,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
14,103,59,104,,UNKNOWN,witthat,witthat,PRON,WP,unknown,,,
15,109,104,165,,UNKNOWN,a,a,DET,DT,unknown,,,
16,121,104,165,,UNKNOWN,a,a,DET,DT,unknown,,,
17,140,104,165,,UNKNOWN,what,what,PRON,WP,unknown,,,
18,146,104,165,,UNKNOWN,the,the,DET,DT,unknown,,,
19,151,104,165,,UNKNOWN,whom,whom,PRON,WP,unknown,,,
20,154,104,165,,UNKNOWN,the,the,DET,DT,unknown,,,
21,170,165,181,,UNKNOWN,an,an,DET,DT,unknown,,,
22,177,165,181,,UNKNOWN,a,a,DET,DT,unknown,,,
23,190,181,274,,NARRATOR,we,we,PRON,PRP,narrator,,,
24,198,181,274,,UNKNOWN,his own,his own,DET,PRP$,unknown,,,
25,210,181,274,,UNKNOWN,the,the,DET,DT,unknown,,,
26,216,181,274,,UNKNOWN,the,the,DET,DT,unknown,,,
27,220,181,274,,UNKNOWN,which,which,DET,WDT,unknown,,,
28,227,181,274,,UNKNOWN,the,the,DET,DT,unknown,,,
29,233,181,274,,PERSON,he,he,PRON,PRP,person,,,
30,236,181,274,,UNKNOWN,the,the,DET,DT,unknown,,,
31,245,181,274,,UNKNOWN,a,a,DET,DT,unknown,,,
32,260,181,274,,UNKNOWN,his only,his only,DET,PRP$,unknown,,,
