,i,t0,t1,entity_i,entity_root,mention_text,mention_root,mention_pos,mention_tag,categ,entity_pos,entity_tag,entity_text
0,0,0,28,,UNKNOWN,THE,the,DET,DT,unknown,,,
1,8,0,28,,UNKNOWN,The,the,DET,DT,unknown,,,
2,15,0,28,,UNKNOWN,THE,the,DET,DT,unknown,,,
3,24,0,28,,UNKNOWN,THE,the,DET,DT,unknown,,,
4,51,49,61,,UNKNOWN,the,the,DET,DT,unknown,,,
5,61,61,94,,UNKNOWN,A,a,DET,DT,unknown,,,
6,70,61,94,,UNKNOWN,the,the,DET,DT,unknown,,,
7,74,61,94,,UNKNOWN,a,a,DET,DT,unknown,,,
8,85,61,94,,UNKNOWN,a,a,DET,DT,unknown,,,
9,104,94,216,,UNKNOWN,the,the,DET,DT,unknown,,,
10,109,94,216,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
11,115,94,216,,UNKNOWN,the,the,DET,DT,unknown,,,
12,119,94,216,,PERSON,he,he,PRON,PRP,person,,,
13,135,94,216,,UNKNOWN,whose close,whose close,DET,WP$,unknown,,,
14,141,94,216,,UNKNOWN,a,a,DET,DT,unknown,,,
15,151,94,216,,UNKNOWN,which,which,DET,WDT,unknown,,,
16,152,94,216,,UNKNOWN,the,the,DET,DT,unknown,,,
17,168,94,216,,UNKNOWN,whose rapid,whose rapid,DET,WP$,unknown,,,
18,171,94,216,,UNKNOWN,many,many,DET,PDT,unknown,,,
19,172,94,216,,UNKNOWN,a,a,DET,DT,unknown,,,
20,179,94,216,,UNKNOWN,them,them,PRON,PRP,unknown,,,
21,183,94,216,,UNKNOWN,the,the,DET,DT,unknown,,,
22,186,94,216,,UNKNOWN,a,a,DET,DT,unknown,,,
23,191,94,216,,UNKNOWN,the,the,DET,DT,unknown,,,
24,195,94,216,,UNKNOWN,the,the,DET,DT,unknown,,,
25,199,94,216,,UNKNOWN,the,the,DET,DT,unknown,,,
26,217,216,273,,UNKNOWN,either,either,DET,DT,unknown,,,
27,241,216,273,,UNKNOWN,the,the,DET,DT,unknown,,,
28,252,216,273,,UNKNOWN,which,which,DET,WDT,unknown,,,
29,257,216,273,,UNKNOWN,their dark,their dark,DET,PRP$,unknown,,,
30,267,216,273,,UNKNOWN,the,the,DET,DT,unknown,,,
31,296,273,307,,UNKNOWN,the,the,DET,DT,unknown,,,
32,300,273,307,,UNKNOWN,the,the,DET,DT,unknown,,,
33,319,307,329,,ENVIRONMENT,this,this,DET,DT,environment,,,
34,322,307,329,,UNKNOWN,a,a,DET,DT,unknown,,,
35,326,307,329,,UNKNOWN,his solitary,his solitary,DET,PRP$,unknown,,,
36,349,329,377,,UNKNOWN,the,the,DET,DT,unknown,,,
37,354,329,377,,UNKNOWN,which,which,DET,WDT,unknown,,,
38,371,329,377,,PERSON,him,him,PRON,PRP,person,,,
39,377,377,446,,UNKNOWN,The,the,DET,DT,unknown,,,
40,381,377,446,,UNKNOWN,his broad,his broad,DET,PRP$,unknown,,,
41,388,377,446,,UNKNOWN,the,the,DET,DT,unknown,,,
42,394,377,446,,UNKNOWN,the,the,DET,DT,unknown,,,
43,403,377,446,,UNKNOWN,the,the,DET,DT,unknown,,,
44,409,377,446,,UNKNOWN,which,which,DET,WDT,unknown,,,
45,425,377,446,,UNKNOWN,a,a,DET,DT,unknown,,,
46,427,377,446,,UNKNOWN,every,every,DET,DT,unknown,,,
47,430,377,446,,UNKNOWN,the,the,DET,DT,unknown,,,
