,i,t0,t1,entity_i,entity_root,mention_text,mention_root,mention_pos,mention_tag,categ,entity_pos,entity_tag,entity_text
0,10,9,21,,UNKNOWN,which,which,DET,WDT,unknown,,,
1,30,30,56,,UNKNOWN,The,the,DET,DT,unknown,,,
2,33,30,56,,ENVIRONMENT,this,this,DET,DT,environment,,,
3,36,30,56,,NARRATOR,me,me,PRON,PRP,narrator,,,
4,40,30,56,,ENVIRONMENT,this,this,DET,DT,environment,,,
5,62,56,73,,UNKNOWN,the,the,DET,DT,unknown,,,
6,65,56,73,,UNKNOWN,my late,my late,DET,PRP$,unknown,,,
7,91,86,98,,UNKNOWN,the,the,DET,DT,unknown,,,
8,94,86,98,,UNKNOWN,the,the,DET,DT,unknown,,,
9,103,98,112,,UNKNOWN,the,the,DET,DT,unknown,,,
10,106,98,112,,UNKNOWN,the,the,DET,DT,unknown,,,
11,109,98,112,,UNKNOWN,the,the,DET,DT,unknown,,,
12,117,112,121,,UNKNOWN,their proper,their proper,DET,PRP$,unknown,,,
13,121,121,180,,UNKNOWN,The,the,DET,DT,unknown,,,
14,130,121,180,,UNKNOWN,each,each,DET,DT,unknown,,,
15,134,121,180,,UNKNOWN,which,which,DET,WDT,unknown,,,
16,135,121,180,,UNKNOWN,the,the,DET,DT,unknown,,,
17,145,121,180,,UNKNOWN,those,those,DET,DT,unknown,,,
18,147,121,180,,UNKNOWN,which,which,DET,WDT,unknown,,,
19,149,121,180,,UNKNOWN,the,the,DET,DT,unknown,,,
20,159,121,180,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
21,164,121,180,,UNKNOWN,the,the,DET,DT,unknown,,,
22,167,121,180,,UNKNOWN,both,both,DET,DT,unknown,,,
23,170,121,180,,NARRATOR,we,we,PRON,PRP,narrator,,,
24,172,121,180,,UNKNOWN,no,no,DET,DT,unknown,,,
25,181,180,219,,UNKNOWN,the,the,DET,DT,unknown,,,
26,187,180,219,,UNKNOWN,the,the,DET,DT,unknown,,,
27,195,180,219,,UNKNOWN,their memorable,their memorable,DET,PRP$,unknown,,,
28,201,180,219,,UNKNOWN,a,a,DET,DT,unknown,,,
29,211,180,219,,UNKNOWN,the,the,DET,DT,unknown,,,
30,214,180,219,,UNKNOWN,the,the,DET,DT,unknown,,,
31,219,219,292,,UNKNOWN,The,the,DET,DT,unknown,,,
32,226,219,292,,UNKNOWN,the,the,DET,DT,unknown,,,
33,229,219,292,,UNKNOWN,the,the,DET,DT,unknown,,,
34,234,219,292,,UNKNOWN,an,an,DET,DT,unknown,,,
35,237,219,292,,UNKNOWN,the,the,DET,DT,unknown,,,
36,240,219,292,,UNKNOWN,who,who,PRON,WP,unknown,,,
37,245,219,292,,UNKNOWN,the,the,DET,DT,unknown,,,
38,248,219,292,,UNKNOWN,all,all,DET,DT,unknown,,,
39,261,219,292,,UNKNOWN,the,the,DET,DT,unknown,,,
40,266,219,292,,UNKNOWN,the,the,DET,DT,unknown,,,
41,272,219,292,,UNKNOWN,the,the,DET,DT,unknown,,,
42,283,219,292,,UNKNOWN,a,a,DET,DT,unknown,,,
43,286,219,292,,UNKNOWN,which,which,DET,WDT,unknown,,,
44,299,292,330,,UNKNOWN,the,the,DET,DT,unknown,,,
45,304,292,330,,UNKNOWN,a,a,DET,DT,unknown,,,
46,308,292,330,,UNKNOWN,the,the,DET,DT,unknown,,,
47,355,348,461,,UNKNOWN,an,an,DET,DT,unknown,,,
48,372,348,461,,UNKNOWN,the,the,DET,DT,unknown,,,
49,376,348,461,,UNKNOWN,these,these,DET,DT,unknown,,,
50,390,348,461,,UNKNOWN,the,the,DET,DT,unknown,,,
51,400,348,461,,UNKNOWN,the,the,DET,DT,unknown,,,
52,412,348,461,,UNKNOWN,his late,his late,DET,PRP$,unknown,,,
53,414,348,461,,UNKNOWN,a,a,DET,DT,unknown,,,
54,421,348,461,,UNKNOWN,the,the,DET,DT,unknown,,,
55,429,348,461,,UNKNOWN,which,which,DET,WDT,unknown,,,
56,433,348,461,,UNKNOWN,a,a,DET,DT,unknown,,,
57,452,348,461,,UNKNOWN,all,all,DET,DT,unknown,,,
58,462,461,490,,UNKNOWN,the,the,DET,DT,unknown,,,
59,468,461,490,,UNKNOWN,the,the,DET,DT,unknown,,,
60,483,461,490,,UNKNOWN,every,every,DET,DT,unknown,,,
61,493,490,544,,UNKNOWN,the,the,DET,DT,unknown,,,
62,500,490,544,,UNKNOWN,all,all,DET,PDT,unknown,,,
63,501,490,544,,UNKNOWN,the,the,DET,DT,unknown,,,
64,507,490,544,,UNKNOWN,each,each,DET,DT,unknown,,,
65,512,490,544,,UNKNOWN,the,the,DET,DT,unknown,,,
66,515,490,544,,UNKNOWN,a,a,DET,DT,unknown,,,
67,518,490,544,,UNKNOWN,which,which,DET,WDT,unknown,,,
68,522,490,544,,UNKNOWN,the,the,DET,DT,unknown,,,
69,531,490,544,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
70,537,490,544,,UNKNOWN,the,the,DET,DT,unknown,,,
71,540,490,544,,UNKNOWN,the,the,DET,DT,unknown,,,
72,545,544,554,,UNKNOWN,a,a,DET,DT,unknown,,,
73,573,566,577,,UNKNOWN,a,a,DET,DT,unknown,,,
74,583,577,600,,UNKNOWN,the,the,DET,DT,unknown,,,
75,587,577,600,,UNKNOWN,a,a,DET,DT,unknown,,,
76,600,600,650,,ENVIRONMENT,This,this,DET,DT,environment,,,
77,609,600,650,,UNKNOWN,which,which,DET,WDT,unknown,,,
78,618,600,650,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
79,620,600,650,,UNKNOWN,the,the,DET,DT,unknown,,,
80,634,600,650,,UNKNOWN,the,the,DET,DT,unknown,,,
81,637,600,650,,UNKNOWN,a,a,DET,DT,unknown,,,
82,639,600,650,,UNKNOWN,who,who,PRON,WP,unknown,,,
83,661,659,673,,UNKNOWN,the,the,DET,DT,unknown,,,
84,668,659,673,,UNKNOWN,the,the,DET,DT,unknown,,,
85,673,673,715,,ENVIRONMENT,It,it,PRON,PRP,environment,,,
86,681,673,715,,UNKNOWN,the,the,DET,DT,unknown,,,
87,691,673,715,,UNKNOWN,the,the,DET,DT,unknown,,,
88,694,673,715,,UNKNOWN,who,who,PRON,WP,unknown,,,
89,700,673,715,,UNKNOWN,what,what,PRON,WP,unknown,,,
90,701,673,715,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
91,703,673,715,,UNKNOWN,the,the,DET,DT,unknown,,,
92,726,715,753,,UNKNOWN,which,which,DET,WDT,unknown,,,
93,738,715,753,,UNKNOWN,every,every,DET,DT,unknown,,,
94,741,715,753,,UNKNOWN,the,the,DET,DT,unknown,,,
95,744,715,753,,UNKNOWN,the,the,DET,DT,unknown,,,
96,766,753,793,,UNKNOWN,a,a,DET,DT,unknown,,,
97,770,753,793,,UNKNOWN,the,the,DET,DT,unknown,,,
98,782,753,793,,UNKNOWN,the,the,DET,DT,unknown,,,
99,785,753,793,,ENVIRONMENT,that,that,DET,WDT,environment,,,
100,789,753,793,,UNKNOWN,their muster-,their muster-,DET,PRP$,unknown,,,
101,803,793,835,,UNKNOWN,a,a,DET,DT,unknown,,,
102,808,793,835,,UNKNOWN,whom,whom,PRON,WP,unknown,,,
103,812,793,835,,UNKNOWN,the,the,DET,DT,unknown,,,
104,817,793,835,,ENVIRONMENT,this,this,DET,DT,environment,,,
105,821,793,835,,UNKNOWN,her own,her own,DET,PRP$,unknown,,,
106,825,793,835,,UNKNOWN,those,those,DET,DT,unknown,,,
107,827,793,835,,UNKNOWN,all,all,DET,DT,unknown,,,
108,828,793,835,,UNKNOWN,her elder,her elder,DET,PRP$,unknown,,,
109,847,835,895,,UNKNOWN,the,the,DET,DT,unknown,,,
110,850,835,895,,UNKNOWN,who,who,PRON,WP,unknown,,,
111,860,835,895,,UNKNOWN,the,the,DET,DT,unknown,,,
112,869,835,895,,UNKNOWN,the,the,DET,DT,unknown,,,
113,875,835,895,,UNKNOWN,whatever,whatever,DET,WDT,unknown,,,
114,885,835,895,,UNKNOWN,some,some,DET,DT,unknown,,,
115,893,835,895,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
116,903,895,932,,UNKNOWN,these,these,DET,DT,unknown,,,
117,915,895,932,,UNKNOWN,the,the,DET,DT,unknown,,,
118,920,895,932,,UNKNOWN,the,the,DET,DT,unknown,,,
119,922,895,932,,UNKNOWN,which,which,DET,WDT,unknown,,,
120,933,932,945,,UNKNOWN,the,the,DET,DT,unknown,,,
121,940,932,945,,UNKNOWN,another,another,DET,DT,unknown,,,
122,956,945,981,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
123,958,945,981,,UNKNOWN,the,the,DET,DT,unknown,,,
124,965,945,981,,UNKNOWN,the,the,DET,DT,unknown,,,
125,981,981,1007,,UNKNOWN,The,the,DET,DT,unknown,,,
126,997,981,1007,,UNKNOWN,the,the,DET,DT,unknown,,,
127,1003,981,1007,,UNKNOWN,the,the,DET,DT,unknown,,,
128,1007,1007,1028,,UNKNOWN,An,an,DET,DT,unknown,,,
129,1018,1007,1028,,UNKNOWN,the,the,DET,DT,unknown,,,
130,1034,1028,1045,,NARRATOR,we,we,PRON,PRP,narrator,,,
131,1041,1028,1045,,UNKNOWN,the,the,DET,DT,unknown,,,
132,1054,1045,1066,,UNKNOWN,a,a,DET,DT,unknown,,,
133,1059,1045,1066,,UNKNOWN,the,the,DET,DT,unknown,,,
134,1081,1074,1112,,UNKNOWN,the,the,DET,DT,unknown,,,
135,1094,1074,1112,,UNKNOWN,the,the,DET,DT,unknown,,,
136,1130,1120,1136,,UNKNOWN,these,these,DET,DT,unknown,,,
137,1138,1136,1160,,UNKNOWN,a,a,DET,DT,unknown,,,
138,1142,1136,1160,,UNKNOWN,the,the,DET,DT,unknown,,,
139,1173,1160,1222,,UNKNOWN,an,an,DET,DT,unknown,,,
140,1177,1160,1222,,UNKNOWN,all,all,DET,PDT,unknown,,,
141,1178,1160,1222,,UNKNOWN,the,the,DET,DT,unknown,,,
142,1181,1160,1222,,UNKNOWN,which,which,DET,WDT,unknown,,,
143,1184,1160,1222,,UNKNOWN,the,the,DET,DT,unknown,,,
144,1186,1160,1222,,UNKNOWN,these,these,DET,DT,unknown,,,
145,1206,1160,1222,,UNKNOWN,a,a,DET,DT,unknown,,,
