,i,t0,t1,entity_i,entity_root,mention_text,mention_root,mention_pos,mention_tag,categ,entity_pos,entity_tag,entity_text
0,9,9,20,,UNKNOWN,What,what,DET,WDT,unknown,,,
1,10,9,20,,UNKNOWN,a,a,DET,DT,unknown,,,
2,12,9,20,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
3,17,9,20,,UNKNOWN,a,a,DET,DT,unknown,,,
4,44,33,52,,UNKNOWN,the,the,DET,DT,unknown,,,
5,47,33,52,,UNKNOWN,the,the,DET,DT,unknown,,,
6,54,52,78,,UNKNOWN,our fellow-,our fellow-,DET,PRP$,unknown,,,
7,66,52,78,,UNKNOWN,what,what,DET,WDT,unknown,,,
8,69,52,78,,NARRATOR,we,we,PRON,PRP,narrator,,,
9,72,52,78,,UNKNOWN,which,which,DET,WDT,unknown,,,
10,80,78,86,,UNKNOWN,which,which,DET,WDT,unknown,,,
11,87,86,99,,UNKNOWN,our unhappy,our unhappy,DET,PRP$,unknown,,,
12,92,86,99,,UNKNOWN,the,the,DET,DT,unknown,,,
13,101,99,112,,NARRATOR,we,we,PRON,PRP,narrator,,,
14,107,99,112,,UNKNOWN,the,the,DET,DT,unknown,,,
15,117,112,126,,UNKNOWN,which,which,DET,WDT,unknown,,,
16,127,126,160,,UNKNOWN,a,a,DET,DT,unknown,,,
17,135,126,160,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
18,147,126,160,,UNKNOWN,the,the,DET,DT,unknown,,,
19,151,126,160,,UNKNOWN,the,the,DET,DT,unknown,,,
20,154,126,160,,UNKNOWN,the,the,DET,DT,unknown,,,
21,164,160,176,,ENVIRONMENT,this,this,DET,DT,environment,,,
22,177,176,204,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
23,182,176,204,,UNKNOWN,the,the,DET,DT,unknown,,,
24,187,176,204,,UNKNOWN,some,some,DET,DT,unknown,,,
25,190,176,204,,UNKNOWN,the,the,DET,DT,unknown,,,
26,200,176,204,,UNKNOWN,a,a,DET,DT,unknown,,,
27,204,204,222,,UNKNOWN,A,a,DET,DT,unknown,,,
28,222,222,248,,UNKNOWN,What,what,PRON,WP,unknown,,,
29,225,222,248,,UNKNOWN,what,what,PRON,WP,unknown,,,
30,228,222,248,,UNKNOWN,what,what,DET,WDT,unknown,,,
31,231,222,248,,UNKNOWN,what,what,DET,WDT,unknown,,,
32,235,222,248,,UNKNOWN,the,the,DET,DT,unknown,,,
33,237,222,248,,UNKNOWN,who,who,PRON,WP,unknown,,,
34,242,222,248,,UNKNOWN,the,the,DET,DT,unknown,,,
35,254,248,280,,UNKNOWN,the,the,DET,DT,unknown,,,
36,261,248,280,,UNKNOWN,who,who,PRON,WP,unknown,,,
37,264,248,280,,UNKNOWN,a,a,DET,DT,unknown,,,
38,273,248,280,,UNKNOWN,all,all,DET,PDT,unknown,,,
39,274,248,280,,UNKNOWN,the,the,DET,DT,unknown,,,
40,280,280,299,,UNKNOWN,What,what,PRON,WP,unknown,,,
41,291,280,299,,UNKNOWN,these,these,DET,DT,unknown,,,
42,294,280,299,,UNKNOWN,the,the,DET,DT,unknown,,,
43,302,299,337,,UNKNOWN,these,these,DET,DT,unknown,,,
44,304,299,337,,UNKNOWN,the,the,DET,DT,unknown,,,
45,308,299,337,,UNKNOWN,the,the,DET,DT,unknown,,,
46,324,299,337,,UNKNOWN,all,all,DET,PDT,unknown,,,
47,325,299,337,,UNKNOWN,the,the,DET,DT,unknown,,,
48,330,299,337,,UNKNOWN,all,all,DET,PDT,unknown,,,
49,331,299,337,,UNKNOWN,the,the,DET,DT,unknown,,,
50,341,337,394,,UNKNOWN,they,they,PRON,PRP,unknown,,,
51,343,337,394,,UNKNOWN,the,the,DET,DT,unknown,,,
52,350,337,394,,UNKNOWN,who,who,PRON,WP,unknown,,,
53,363,337,394,,UNKNOWN,who,who,PRON,WP,unknown,,,
54,365,337,394,,UNKNOWN,a,a,DET,DT,unknown,,,
55,369,337,394,,UNKNOWN,a,a,DET,DT,unknown,,,
56,373,337,394,,UNKNOWN,a,a,DET,DT,unknown,,,
57,377,337,394,,UNKNOWN,every,every,DET,DT,unknown,,,
58,380,337,394,,UNKNOWN,who,who,PRON,WP,unknown,,,
59,384,337,394,,UNKNOWN,All,all,DET,PDT,unknown,,,
60,385,337,394,,UNKNOWN,the,the,DET,DT,unknown,,,
61,388,337,394,,UNKNOWN,all,all,DET,PDT,unknown,,,
62,389,337,394,,UNKNOWN,the,the,DET,DT,unknown,,,
63,398,396,412,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
64,404,396,412,,UNKNOWN,these,these,DET,DT,unknown,,,
65,413,412,420,,UNKNOWN,her high,her high,DET,PRP$,unknown,,,
66,421,420,435,,UNKNOWN,such,such,DET,PDT,unknown,,,
67,422,420,435,,UNKNOWN,the,the,DET,DT,unknown,,,
68,428,420,435,,UNKNOWN,such,such,DET,PDT,unknown,,,
69,429,420,435,,UNKNOWN,the,the,DET,DT,unknown,,,
70,432,420,435,,UNKNOWN,her unsophisticated,her unsophisticated,DET,PRP$,unknown,,,
71,449,437,470,,UNKNOWN,which,which,DET,WDT,unknown,,,
72,455,437,470,,UNKNOWN,the,the,DET,DT,unknown,,,
73,465,437,470,,UNKNOWN,the,the,DET,DT,unknown,,,
74,470,470,503,,UNKNOWN,The,the,DET,DT,unknown,,,
75,480,470,503,,UNKNOWN,the,the,DET,DT,unknown,,,
76,487,470,503,,UNKNOWN,a,a,DET,DT,unknown,,,
77,493,470,503,,UNKNOWN,which,which,DET,WDT,unknown,,,
78,494,470,503,,READER,you,you,PRON,PRP,reader,,,
79,498,470,503,,UNKNOWN,every,every,DET,DT,unknown,,,
80,505,503,518,,UNKNOWN,an,an,DET,DT,unknown,,,
