,i,t0,t1,entity_i,entity_root,mention_text,mention_root,mention_pos,mention_tag,categ,entity_pos,entity_tag,entity_text
0,31,20,61,,UNKNOWN,the,the,DET,DT,unknown,,,
1,48,20,61,,UNKNOWN,a,a,DET,DT,unknown,,,
2,53,20,61,,UNKNOWN,the,the,DET,DT,unknown,,,
3,58,20,61,,UNKNOWN,their surrounding,their surrounding,DET,PRP$,unknown,,,
4,61,61,96,,UNKNOWN,The,the,DET,DT,unknown,,,
5,65,61,96,,ENVIRONMENT,this,this,DET,DT,environment,,,
6,99,96,147,,UNKNOWN,which,which,DET,WDT,unknown,,,
7,106,96,147,,UNKNOWN,a,a,DET,DT,unknown,,,
8,123,96,147,,UNKNOWN,the,the,DET,DT,unknown,,,
9,129,96,147,,UNKNOWN,the,the,DET,DT,unknown,,,
10,133,96,147,,UNKNOWN,the,the,DET,DT,unknown,,,
11,137,96,147,,UNKNOWN,the,the,DET,DT,unknown,,,
12,140,96,147,,UNKNOWN,whom,whom,PRON,WP,unknown,,,
13,145,96,147,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
14,148,147,166,,UNKNOWN,the,the,DET,DT,unknown,,,
15,158,147,166,,UNKNOWN,the,the,DET,DT,unknown,,,
16,168,166,172,,UNKNOWN,them,them,PRON,PRP,unknown,,,
17,169,166,172,,UNKNOWN,all,all,DET,DT,unknown,,,
18,172,172,221,,UNKNOWN,The,the,DET,DT,unknown,,,
19,183,172,221,,UNKNOWN,which,which,DET,WDT,unknown,,,
20,197,172,221,,PERSON,him,him,PRON,PRP,person,,,
21,198,172,221,,UNKNOWN,every,every,DET,DT,unknown,,,
22,203,172,221,,UNKNOWN,which,which,DET,WDT,unknown,,,
23,209,172,221,,UNKNOWN,the,the,DET,DT,unknown,,,
24,212,172,221,,UNKNOWN,the,the,DET,DT,unknown,,,
25,215,172,221,,UNKNOWN,a,a,DET,DT,unknown,,,
26,222,221,238,,UNKNOWN,a,a,DET,DT,unknown,,,
27,232,221,238,,UNKNOWN,his present,his present,DET,PRP$,unknown,,,
28,252,238,274,,UNKNOWN,the,the,DET,DT,unknown,,,
29,257,238,274,,UNKNOWN,which,which,DET,WDT,unknown,,,
30,265,238,274,,UNKNOWN,which,which,DET,WDT,unknown,,,
31,275,274,290,,UNKNOWN,his own,his own,DET,PRP$,unknown,,,
32,280,274,290,,UNKNOWN,which,which,DET,WDT,unknown,,,
33,293,290,328,,UNKNOWN,the,the,DET,DT,unknown,,,
34,296,290,328,,UNKNOWN,the,the,DET,DT,unknown,,,
35,312,290,328,,UNKNOWN,what,what,PRON,WP,unknown,,,
36,336,328,364,,UNKNOWN,his own,his own,DET,PRP$,unknown,,,
37,340,328,364,,UNKNOWN,the,the,DET,DT,unknown,,,
38,357,328,364,,UNKNOWN,a,a,DET,DT,unknown,,,
39,361,328,364,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
40,376,364,387,,UNKNOWN,every,every,DET,DT,unknown,,,
41,414,403,421,,UNKNOWN,half,half,DET,PDT,unknown,,,
42,415,403,421,,UNKNOWN,the,the,DET,DT,unknown,,,
43,418,403,421,,UNKNOWN,the,the,DET,DT,unknown,,,
44,428,421,499,,UNKNOWN,the,the,DET,DT,unknown,,,
45,446,421,499,,UNKNOWN,a,a,DET,DT,unknown,,,
46,456,421,499,,UNKNOWN,such,such,DET,PDT,unknown,,,
47,457,421,499,,UNKNOWN,a,a,DET,DT,unknown,,,
48,465,421,499,,UNKNOWN,no,no,DET,DT,unknown,,,
49,470,421,499,,UNKNOWN,those,those,DET,DT,unknown,,,
50,471,421,499,,UNKNOWN,who,who,PRON,WP,unknown,,,
51,479,421,499,,UNKNOWN,who,who,PRON,WP,unknown,,,
52,482,421,499,,UNKNOWN,a,a,DET,DT,unknown,,,
53,485,421,499,,UNKNOWN,any,any,DET,DT,unknown,,,
