,i,t0,t1,entity_i,entity_root,mention_text,mention_root,mention_pos,mention_tag,categ,entity_pos,entity_tag,entity_text
0,3,0,7,,UNKNOWN,A,a,DET,DT,unknown,,,
1,20,20,57,,UNKNOWN,The,the,DET,DT,unknown,,,
2,28,20,57,,UNKNOWN,The,the,DET,DT,unknown,,,
3,36,20,57,,UNKNOWN,The,the,DET,DT,unknown,,,
4,39,20,57,,UNKNOWN,the,the,DET,DT,unknown,,,
5,43,20,57,,UNKNOWN,the,the,DET,DT,unknown,,,
6,47,20,57,,ENVIRONMENT,That,that,DET,DT,environment,,,
7,84,79,90,,UNKNOWN,the,the,DET,DT,unknown,,,
8,93,90,111,,UNKNOWN,the,the,DET,DT,unknown,,,
9,97,90,111,,UNKNOWN,a,a,DET,DT,unknown,,,
10,101,90,111,,UNKNOWN,the,the,DET,DT,unknown,,,
11,106,90,111,,UNKNOWN,the,the,DET,DT,unknown,,,
12,114,114,122,,UNKNOWN,A,a,DET,DT,unknown,,,
13,147,147,153,,UNKNOWN,A,a,DET,DT,unknown,,,
14,167,153,174,,UNKNOWN,whose Early Influence,whose early influence,DET,WP$,unknown,,,
15,199,185,203,,UNKNOWN,the,the,DET,DT,unknown,,,
16,203,203,227,,UNKNOWN,A,a,DET,DT,unknown,,,
17,221,203,227,,UNKNOWN,a,a,DET,DT,unknown,,,
18,232,227,234,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
19,240,234,274,,UNKNOWN,who,who,PRON,WP,unknown,,,
20,243,234,274,,UNKNOWN,an,an,DET,DT,unknown,,,
21,247,234,274,,UNKNOWN,what,what,PRON,WP,unknown,,,
22,248,234,274,,UNKNOWN,they,they,PRON,PRP,unknown,,,
23,262,234,274,,UNKNOWN,the,the,DET,DT,unknown,,,
24,271,234,274,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
25,278,276,308,,NARRATOR,us,us,PRON,PRP,narrator,,,
26,284,276,308,,UNKNOWN,The,the,DET,DT,unknown,,,
27,292,276,308,,UNKNOWN,The,the,DET,DT,unknown,,,
28,317,308,345,,UNKNOWN,the,the,DET,DT,unknown,,,
29,330,308,345,,ENVIRONMENT,That,that,DET,DT,environment,,,
30,332,308,345,,UNKNOWN,their votive,their votive,DET,PRP$,unknown,,,
31,358,358,393,,UNKNOWN,The,the,DET,DT,unknown,,,
32,363,358,393,,UNKNOWN,the,the,DET,DT,unknown,,,
33,373,358,393,,UNKNOWN,all,all,DET,PDT,unknown,,,
34,374,358,393,,UNKNOWN,her beautiful,her beautiful,DET,PRP$,unknown,,,
35,388,358,393,,UNKNOWN,the,the,DET,DT,unknown,,,
36,393,393,410,,UNKNOWN,The,the,DET,DT,unknown,,,
37,397,393,410,,UNKNOWN,the,the,DET,DT,unknown,,,
38,405,393,410,,UNKNOWN,the,the,DET,DT,unknown,,,
39,410,410,461,,UNKNOWN,the,the,DET,DT,unknown,,,
40,418,410,461,,UNKNOWN,the,the,DET,DT,unknown,,,
41,421,410,461,,UNKNOWN,a,a,DET,DT,unknown,,,
42,424,410,461,,UNKNOWN,the,the,DET,DT,unknown,,,
43,428,410,461,,UNKNOWN,the,the,DET,DT,unknown,,,
44,444,410,461,,UNKNOWN,the,the,DET,DT,unknown,,,
45,447,410,461,,UNKNOWN,the,the,DET,DT,unknown,,,
46,454,410,461,,UNKNOWN,they,they,PRON,PRP,unknown,,,
47,458,410,461,,UNKNOWN,the,the,DET,DT,unknown,,,
48,465,461,480,,UNKNOWN,a,a,DET,DT,unknown,,,
49,481,480,538,,UNKNOWN,the,the,DET,DT,unknown,,,
50,488,480,538,,UNKNOWN,the,the,DET,DT,unknown,,,
51,494,480,538,,UNKNOWN,the,the,DET,DT,unknown,,,
52,499,480,538,,UNKNOWN,the,the,DET,DT,unknown,,,
53,509,480,538,,UNKNOWN,the,the,DET,DT,unknown,,,
54,514,480,538,,UNKNOWN,the,the,DET,DT,unknown,,,
55,524,480,538,,UNKNOWN,the,the,DET,DT,unknown,,,
56,528,480,538,,UNKNOWN,the,the,DET,DT,unknown,,,
57,533,480,538,,UNKNOWN,the,the,DET,DT,unknown,,,
58,542,538,550,,UNKNOWN,a,a,DET,DT,unknown,,,
59,550,550,597,,UNKNOWN,The,the,DET,DT,unknown,,,
60,554,550,597,,UNKNOWN,which,which,DET,WDT,unknown,,,
61,558,550,597,,UNKNOWN,a,a,DET,DT,unknown,,,
62,566,550,597,,UNKNOWN,the,the,DET,DT,unknown,,,
63,572,550,597,,UNKNOWN,a,a,DET,DT,unknown,,,
64,577,550,597,,UNKNOWN,the,the,DET,DT,unknown,,,
65,580,550,597,,UNKNOWN,which,which,DET,WDT,unknown,,,
66,581,550,597,,UNKNOWN,the,the,DET,DT,unknown,,,
67,591,550,597,,UNKNOWN,the,the,DET,DT,unknown,,,
68,594,550,597,,UNKNOWN,a,a,DET,DT,unknown,,,
69,597,597,616,,UNKNOWN,The,the,DET,DT,unknown,,,
70,601,597,616,,UNKNOWN,her large,her large,DET,PRP$,unknown,,,
71,605,597,616,,UNKNOWN,a,a,DET,DT,unknown,,,
72,609,597,616,,UNKNOWN,a,a,DET,DT,unknown,,,
73,618,616,643,,UNKNOWN,the,the,DET,DT,unknown,,,
74,633,616,643,,UNKNOWN,which,which,DET,WDT,unknown,,,
75,635,616,643,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
76,655,643,662,,UNKNOWN,a,a,DET,DT,unknown,,,
77,674,662,704,,UNKNOWN,a,a,DET,DT,unknown,,,
78,681,662,704,,UNKNOWN,a,a,DET,DT,unknown,,,
79,684,662,704,,UNKNOWN,which,which,DET,WDT,unknown,,,
80,688,662,704,,UNKNOWN,a,a,DET,DT,unknown,,,
81,693,662,704,,UNKNOWN,the,the,DET,DT,unknown,,,
82,715,704,731,,UNKNOWN,each,each,DET,DT,unknown,,,
83,722,704,731,,UNKNOWN,a,a,DET,DT,unknown,,,
84,725,704,731,,UNKNOWN,the,the,DET,DT,unknown,,,
85,733,731,742,,UNKNOWN,each,each,DET,DT,unknown,,,
86,737,731,742,,UNKNOWN,both,both,DET,DT,unknown,,,
87,742,742,762,,UNKNOWN,One,one,PRON,PRP,unknown,,,
88,746,742,762,,UNKNOWN,a,a,DET,DT,unknown,,,
89,749,742,762,,UNKNOWN,the,the,DET,DT,unknown,,,
90,755,742,762,,UNKNOWN,the,the,DET,DT,unknown,,,
91,757,742,762,,UNKNOWN,an,an,DET,DT,unknown,,,
92,763,762,792,,UNKNOWN,a,a,DET,DT,unknown,,,
93,775,762,792,,UNKNOWN,the,the,DET,DT,unknown,,,
94,782,762,792,,UNKNOWN,a,a,DET,DT,unknown,,,
95,793,792,805,,ENVIRONMENT,It,it,PRON,PRP,environment,,,
96,795,792,805,,UNKNOWN,a,a,DET,DT,unknown,,,
97,799,792,805,,UNKNOWN,the,the,DET,DT,unknown,,,
98,815,805,818,,UNKNOWN,thy glorious,thy glorious,DET,PRP$,unknown,,,
99,820,818,834,,UNKNOWN,the,the,DET,DT,unknown,,,
100,825,818,834,,UNKNOWN,the,the,DET,DT,unknown,,,
101,831,818,834,,UNKNOWN,the,the,DET,DT,unknown,,,
102,837,834,857,,UNKNOWN,the,the,DET,DT,unknown,,,
103,844,834,857,,NARRATOR,we,we,PRON,PRP,narrator,,,
104,846,834,857,,UNKNOWN,the,the,DET,DT,unknown,,,
105,851,834,857,,UNKNOWN,an,an,DET,DT,unknown,,,
106,857,857,870,,UNKNOWN,The,the,DET,DT,unknown,,,
107,863,857,870,,UNKNOWN,the,the,DET,DT,unknown,,,
108,865,857,870,,ENVIRONMENT,that,that,DET,WDT,environment,,,
109,867,857,870,,UNKNOWN,no,no,DET,DT,unknown,,,
110,870,870,878,,UNKNOWN,The,the,DET,DT,unknown,,,
111,878,878,897,,UNKNOWN,All,all,DET,DT,unknown,,,
112,883,878,897,,UNKNOWN,the,the,DET,DT,unknown,,,
113,886,878,897,,UNKNOWN,the,the,DET,DT,unknown,,,
114,894,878,897,,UNKNOWN,the,the,DET,DT,unknown,,,
115,899,897,909,,UNKNOWN,their shining,their shining,DET,PRP$,unknown,,,
116,903,897,909,,UNKNOWN,the,the,DET,DT,unknown,,,
117,906,897,909,,UNKNOWN,the,the,DET,DT,unknown,,,
118,914,909,917,,ENVIRONMENT,this,this,DET,DT,environment,,,
119,919,917,933,,UNKNOWN,what,what,PRON,WP,unknown,,,
120,921,917,933,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
121,925,917,933,,ENVIRONMENT,that,that,DET,DT,environment,,,
122,930,917,933,,UNKNOWN,no,no,DET,DT,unknown,,,
123,934,933,944,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
124,945,944,1010,,UNKNOWN,a,a,DET,DT,unknown,,,
125,972,944,1010,,UNKNOWN,all,all,DET,DT,unknown,,,
126,980,944,1010,,ENVIRONMENT,it,it,PRON,PRP,environment,,,
127,984,944,1010,,UNKNOWN,the,the,DET,DT,unknown,,,
128,986,944,1010,,UNKNOWN,themselves,themselves,PRON,PRP,unknown,,,
129,995,944,1010,,UNKNOWN,The,the,DET,DT,unknown,,,
130,1006,944,1010,,UNKNOWN,the,the,DET,DT,unknown,,,
131,1014,1010,1058,,ENVIRONMENT,this,this,DET,DT,environment,,,
132,1020,1010,1058,,UNKNOWN,the,the,DET,DT,unknown,,,
133,1061,1058,1082,,UNKNOWN,a,a,DET,DT,unknown,,,
134,1068,1058,1082,,UNKNOWN,the,the,DET,DT,unknown,,,
135,1076,1058,1082,,NARRATOR,us,us,PRON,PRP,narrator,,,
136,1078,1058,1082,,UNKNOWN,all,all,DET,DT,unknown,,,
137,1079,1058,1082,,UNKNOWN,her heavenly,her heavenly,DET,PRP$,unknown,,,
138,1083,1082,1093,,UNKNOWN,the,the,DET,DT,unknown,,,
139,1086,1082,1093,,UNKNOWN,the,the,DET,DT,unknown,,,
